16, 0.4647789
17, 0.699444616667
3, 101.023247225
5, 0.27426965
16, 0.374589133333
17, 0.515733566667
3, 101.114743467
5, 0.266621841667
17, 0.4536014
16, 0.4587211
3, 101.178427758
5, 0.310780508333
16, 0.3660022
17, 0.48141215
3, 100.954741692
5, 0.273456116667
17, 0.435818233333
16, 0.4775453
3, 100.988333517
5, 0.306411691667
16, 0.386669866667
17, 0.69412845
3, 100.764682058
5, 0.285481158333
16, 0.489860733333
17, 0.6772428
3, 100.817595592
5, 0.315031575
16, 0.3689794
17, 0.727248433333
3, 100.790176425
5, 0.320500783333
16, 0.437265133333
17, 0.4969285
3, 100.8914967
5, 0.321283316667
16, 0.3584345
17, 0.52178485
3, 100.900089667
5, 0.31482185
17, 0.48385055
16, 0.487910466667
3, 71.9182114333
5, 0.332776175
16, 0.409381233333
17, 0.56538465
3, 39.1345900167
5, 0.318161475
16, 0.4988288
17, 0.549113766667
3, 5.57415324167
5, 0.330267175
16, 0.390438766667
17, 0.636540633333
3, 0.911789791667
3, 0.1704739
5, 0.293639816667
17, 0.56672155
16, 0.5804037
3, 0.248563025
16, 0.513197566667
17, 0.579144333333
5, 0.980588358333
3, 0.3744934
17, 0.526463283333
16, 0.648619533333
5, 1.00144561667
3, 0.44669935
16, 0.479128533333
17, 0.718166583333
5, 6.26874035
3, 0.430594708333
16, 0.583076833333
17, 0.7200752
5, 5.61030805833
3, 0.368268866667
16, 0.44095
17, 0.788255583333
5, 5.691337425
3, 0.400199
16, 0.5085216
5, 0.527423241667
17, 0.6793558
16, 0.383410633333
17, 0.7022315
3, 1.65534553333
5, 23.5340366583
16, 0.483752866667
17, 0.639621316667
3, 1.64681955
5, 56.9945562667
16, 0.402654266667
17, 0.583301116667
3, 1.5652542
5, 90.2839248417
3, 0.291053833333
16, 0.458343733333
17, 0.717389733333
5, 100.77426155
3, 0.306817575
16, 0.352472666667
17, 0.75226885
5, 100.72180315
16, 0.435436833333
3, 0.460818516667
17, 0.728118016667
5, 100.670667383
16, 0.350917533333
3, 0.420265941667
17, 0.587516433333
5, 100.69733685
16, 0.4229521
17, 0.511632966667
3, 0.546429716667
5, 100.4917024
16, 0.353557433333
3, 0.388116725
17, 0.525773833333
5, 100.70587935
3, 0.251148479167
5, 0.678250029167
16, 0.7409168
17, 0.819140333333
3, 0.287057120833
5, 0.663914408333
16, 0.733294733333
17, 0.84170565
3, 0.276682170833
5, 0.66402005
16, 0.678391116667
17, 0.804078616667
3, 0.236347633333
16, 0.60925575
5, 0.70452065
17, 0.789654775
3, 0.241572358333
16, 0.549153433333
5, 0.657839516667
17, 0.702440725
3, 0.246239354167
16, 0.516845683333
5, 0.604648595833
17, 0.698766141667
3, 0.2300658
16, 0.5039227
5, 0.5503501
17, 0.689235958333
3, 0.1813880875
16, 0.533944733333
5, 0.547705170833
17, 0.799728741667
3, 0.188383933333
16, 0.478175116667
5, 0.550898633333
17, 0.759354958333
3, 0.206897704167
16, 0.50199565
5, 0.619307270833
17, 0.727518525
